gen_name|original_name|open|high|low|close|amount|vol|count|bid|bidSize|ask|askSize
KRRXUSDT|krrxusdt|0.1131|0.1193|0.112|0.1168|610923.7684671403|69050.18407499|2149|0.1167|98.0|0.117|1626.056
TRXETH|trxeth|4.685e-05|4.746e-05|4.581e-05|4.688e-05|598542.3145963838|27.9649948243|2137|4.688e-05|5790.62|4.692e-05|379.17
CVCUSDT|cvcusdt|0.1142|0.1147|0.1089|0.1121|30230949.135848112|3387252.7031546|56850|0.1117|507.98|0.1124|2278.15
BONEUSDT|boneusdt|0.6061|0.6093|0.5864|0.5934|2415609.6965244166|1449251.6934982464|30794|0.5911|42.7259|0.5959|18.6315
TRXUSDD|trxusdd|0.136223|0.138277|0.135958|0.13776|1053287.46|143868.65044562|1944|0.137653|3379.01|0.137826|11514.99
TRXUSDC|trxusdc|0.13624|0.137721|0.134976|0.137631|1495200.51|204031.31260555|1890|0.137499|1093.21|0.137753|12838.7
HFTUSDD|hftusdd|0.3834|0.4151|0.3693|0.3806|110965.2885|42462.68913293|709|0.3783|115.6709|0.3832|1701.406
ZECUSDT|zecusdt|25.83|28.11|25.03|25.37|544858.7614820759|14248622.12967222|117728|25.36|52.8532|25.39|94.9322
SAROSUSDT|sarosusdt|0.009632|0.01|0.008458|0.009116|57388170.2496|539062.8948583944|3412|0.00912|21722.4557|0.009228|17732.1581
WINUSDT|winusdt|0.00011123|0.00011419|0.00010863|0.00011062|1304138783.6100845|144940.4176058336|1032|0.00011033|1000000.0|0.00011055|295620.78
CUDOSUSDT|cudosusdt|0.021319|0.025001|0.020526|0.024689|2688222.623807194|60501.4104294604|2685|0.024625|507.6143|0.02473|505.459
MOVRUSDT|movrusdt|24.7728|25.9394|23.7223|24.9139|9641.318860335416|237428.86172601|8338|24.8624|25.5526|24.9559|3.4081
KMDUSDT|kmdusdt|0.2973|0.3105|0.2946|0.3064|2404134.1381738274|725013.93903472|8802|0.3054|364.112|0.3077|66.473
TOXUSDT|toxusdt|0.172214|0.175345|0.1685|0.174254|19575421.702295963|3363263.21008353|25668|0.174026|90.308|0.174461|242.526
DBCUSDT|dbcusdt|0.003308|0.00422|0.002999|0.003231|137127838.99773717|440342.8438612264|5285|0.003238|5106.19|0.003239|5000.0
ARDRBTC|ardrbtc|1.83e-06|1.86e-06|1.83e-06|1.85e-06|2398.31|0.0043925326|4|1.88e-06|1370.0|1.98e-06|99.88
VLXUSDT|vlxusdt|0.019003|0.019511|0.018088|0.018336|35416653.28339604|667426.0746528225|16778|0.018241|1692.8337|0.018451|51.258
ETHUSDC|ethusdc|2908.55|2986.12|2877.96|2933.3|2655.3235404281354|7765241.11214002|35743|2931.68|0.0298|2934.77|0.06
ZEDUSDT|zedusdt|0.038878|0.039416|0.03863|0.038802|1549329.34|60178.6604339409|946|0.038691|1000.0|0.039063|771.9788
DOVIUSDT|doviusdt|0.3893|0.4403|0.3886|0.4076|1245188.3367743467|509240.95787312|10944|0.4033|24.9217|0.4116|76.0271
ETHUSDD|ethusdd|2907.72|2984.81|2885.56|2932.28|232.1322|679273.574304|2672|2931.44|0.0229|2941.51|0.4457
UTKUSDT|utkusdt|0.085|0.0853|0.0825|0.0842|2874404.8649828685|242629.1443201|6531|0.0841|2368.71|0.0846|310.0
HAOUSDT|haousdt|0.002041|0.002064|0.002018|0.002042|214356158.2099|437158.6941581781|9714|0.002018|6038.3774|0.002062|11983.0289
XECUSDT|xecusdt|3.421e-05|3.46e-05|3.333e-05|3.422e-05|31346660652.825493|1070971.8834059094|25708|3.42e-05|2454067.54|3.424e-05|933488.12
PCIUSDT|pciusdt|0.12453|0.1262|0.1217|0.12214|6952343.885826695|860567.24400005|15469|0.12171|107.32|0.12256|2131.56
BLDUSDT|bldusdt|0.1737|0.1767|0.1702|0.1729|972902.1872882653|168517.72267487|3731|0.1708|373.3599|0.1748|786.8744
XCNUSDT|xcnusdt|0.001769|0.001817|0.001636|0.001769|1222034037.0290363|2145716.631115509|43733|0.001769|59668.2111|0.001771|40502.0
PEOPLEUSDT|peopleusdt|0.03238|0.033629|0.030921|0.031497|265813581.72635362|8600540.941278387|164615|0.031465|12705.4301|0.03153|12705.5196
EGLDUSDT|egldusdt|61.2354|61.8863|59.152|61.6506|15129.797334214534|920378.15680747|23104|61.5534|4.0547|61.7362|22.5925
ORDSUSDT|ordsusdt|0.073056|0.08221|0.072919|0.075353|20957954.74223556|1598307.788016782|24957|0.074915|168.216|0.074948|2038.2165
DOGEBTC|dogebtc|1.6836e-06|1.7643e-06|1.6598e-06|1.6632e-06|716042.6527967376|1.22017993653|532|1.6649e-06|1000.0|1.6664e-06|1000.0
KICKSUSDT|kicksusdt|0.0005315|0.0005373|0.0005155|0.000521|281224697.0610107|148167.30464473847|4810|0.0005201|465574.802|0.0005222|23006.135
AURORAUSDT|aurorausdt|0.2693|0.2814|0.257|0.257|16786.20753464259|4572.26167307|161|0.2596|109.026|0.2687|129.0177
HYPEUSDT|hypeusdt|2.63e-05|2.78e-05|2.5e-05|2.5e-05|3007639592.8171|78533.49622094011|3756|2.49e-05|1752353.7962|2.52e-05|3664866.0961
GHSTUSDT|ghstusdt|1.0298|1.0424|0.9988|1.0344|205300.3516|210298.64571358|8067|1.0296|59.2411|1.0391|25.1542
USTCUSDT|ustcusdt|0.0327|0.0346|0.0316|0.0323|2321948.4778872808|76250.8774786|955|0.0323|41320.8039|0.0324|39550.4598
SUSHIUSDT|sushiusdt|1.2585|1.3386|1.2518|1.3159|2243896.0475849994|2880730.851663967|59271|1.3157|14.7489|1.3167|50.114
SXPUSDT|sxpusdt|0.3561|0.3651|0.3499|0.3608|480449.4038229615|172246.88974454|3647|0.3605|5204.5685|0.361|232.6951
CAKEUSDT|cakeusdt|2.7964|2.85|2.7344|2.8105|93696.807316512|261839.46805525|5406|2.8057|459.0227|2.8149|71.1541
NEARUSDT|nearusdt|3.5295|3.5966|3.3771|3.4747|1514729.9998424568|5293406.58406574|89666|3.4732|10.28|3.4761|285.68
TRX3SUSDT|trx3susdt|0.0|0.0|0.0|0.0|0.0|0.0|0|0.0|0.0|0.0|0.0
DUSKUSDT|duskusdt|0.2951|0.2985|0.2839|0.2916|9659547.871998727|2842446.54469998|28666|0.2915|2298.2782|0.2918|37.9419
CLVUSDT|clvusdt|0.0582|0.062|0.0582|0.0611|62740932.735426426|3753540.64075913|62907|0.061|2435.1895|0.0613|41493.8823
COQUSDT|coqusdt|1.77e-06|1.78e-06|1.47e-06|1.64e-06|210332938017.63107|349560.2786229027|5931|1.63e-06|653116422.88|1.65e-06|504566203.31
NEARUSDD|nearusdd|3.5249|3.5997|3.3734|3.4804|59409.64|207436.603057|2288|3.4678|348.2|3.4804|136.92
SPELLUSDT|spellusdt|0.000631|0.000639|0.000613|0.000626|71671163.96518178|45101.3402465552|1138|0.000625|3009660.087|0.000627|2924831.8222
DYPUSDT|dypusdt|0.0338|0.034|0.0311|0.0317|3979296.9457120122|132097.92902805|3485|0.0316|8102.7148|0.0317|4082.867
FORTHUSDT|forthusdt|3.7438|3.76|3.685|3.7564|2749.2504516108766|10268.52107506|162|3.7564|0.0089|3.763|7.0514
STETHETH|stetheth|0.9953|1.0059|0.9953|0.9953|1.4026|1.39704641|57|0.9953|0.9953|1.002|0.4539
FETUSDT|fetusdt|0.9258|1.026|0.885|0.9465|172029.52722144907|163337.08360493|3441|0.9438|211.4745|0.9457|24.8139
BENJIUSDT|benjiusdt|0.005026|0.00512|0.004846|0.004927|312697724.918|1559197.515346287|18523|0.004895|3965.3751|0.004958|8128.4923
GMXUSDT|gmxusdt|48.63|49.8171|47.1705|48.61|43545.35052754101|2118554.673671|59738|48.5834|27.134|48.6389|0.357
TUSDUSDT|tusdusdt|0.97581|0.98103|0.96502|0.97625|326384.4566507006|318297.207900368|972|0.97299|12.9342|0.9795|10.6317
POOHUSDT|poohusdt|5.15e-09|5.52e-09|4e-09|4.3e-09|232802420822635.47|1157568.1015515886|13596|4.23e-09|16312056737.58|4.39e-09|37039584891.0
ETHUSDT|ethusdt|2908.38|2984.33|2875.62|2933.06|10068.036353863481|29410510.175593354|30011|2933.67|4.9528|2933.68|0.0361
XPRTUSDT|xprtusdt|0.419|0.4191|0.4041|0.4122|77383.5385|32040.86800054|1704|0.4113|46.2107|0.413|15.2639
PYUSDUSDT|pyusdusdt|0.998|0.999|0.9935|0.9964|1205249.7824|1201307.61874783|14167|0.9933|26.1173|0.999|12.9365
ORCUSDT|orcusdt|0.0434|0.0473|0.039|0.0441|96784.3128103594|4185.86469416|134|0.0441|2.587|0.0447|1201.8185
PLUUSDT|pluusdt|4.325|4.4981|4.3226|4.4051|7808.821748669178|34532.78752072|1877|4.4|4.98|4.4118|2.746
LITHUSDT|lithusdt|0.001127|0.001323|0.001107|0.001135|72211721.33832589|84751.8872841486|2863|0.001134|9630.8709|0.001161|45300.0
XFIUSDT|xfiusdt|0.8523|0.865|0.8301|0.8364|134512.56622468092|114614.82082674485|5250|0.8365|29.6|0.8425|40.093
XNOUSDT|xnousdt|0.000144|0.000182|0.000138|0.000144|5267234317.908338|770271.3881592246|5966|0.000142|377674.0|0.000146|2829904.4051
MCONTENTUSDT|mcontentusdt|1.156e-09|1.163e-09|1.151e-09|1.151e-09|60324755481800.59|69818.18775880842|1470|1.15e-09|894477105908.72|1.151e-09|193755241238.0
XRPBTC|xrpbtc|1.0719e-05|1.1086e-05|1.0693e-05|1.089e-05|547437.2597757914|5.95953267865|874|1.0881e-05|3595.05|1.089e-05|2000.0
DISUSDT|disusdt|0.0859|0.0919|0.0789|0.0833|857030.7803903739|72105.49193725869|1093|0.0828|66.1387|0.0834|246.7022
UNBUSDT|unbusdt|0.00067|0.000705|0.00063|0.000694|60430432.69286037|40027.317931308|1586|0.000686|988462.6758|0.000707|113956.3442
ZKFUSDT|zkfusdt|0.009713|0.010714|0.009277|0.009717|286443372.97708136|2760885.804047094|47849|0.0097|5291.0|0.009734|3668.4681
SUNUSDT|sunusdt|0.009025|0.009048|0.008864|0.008931|101816386.16923462|911988.3488157|10687|0.008922|41744.66|0.00893|54281.53
NSUREUSDT|nsureusdt|0.0082|0.0083|0.00711|0.0079|69202.08985401731|523.092772577|44|0.00739|1488.4979|0.00815|2745.267
BTCUAH|btcuah|2223111.73|2223111.73|2223111.73|2223111.73|0.0|0.0|0|2264744.02|0.00285|2499972.66|0.0071
PSGUSDT|psgusdt|3.5339|3.6706|3.5117|3.6255|10505.072380816568|37359.9200776|1778|3.5869|82.5996|3.6516|56.9917
ONITUSDT|onitusdt|0.028|0.0282|0.0274|0.0279|2025174.7683661783|56500.29211238|57|0.0279|57466.835|0.028|367.5715
FOTAUSDT|fotausdt|0.00032|0.00032|0.00028|0.0003|93397812.35683501|28082.595658769|499|0.00029|752771.0085|0.0003|3427413.9987
SUNUSDD|sunusdd|0.009019|0.009041|0.008867|0.008909|63763339.56|571343.67211711|2003|0.008854|146627.56|0.008954|82700.0
GASUSDT|gasusdt|6.4965|6.5893|6.3636|6.5124|108492.19453410947|703149.52461704|8090|6.509|30.7132|6.5138|30.6975
NKNUSDT|nknusdt|0.126489|0.130159|0.122355|0.129763|1947318.1297604302|246354.5156066|11571|0.129658|5515.97|0.12985|1626.93
GNOUSDT|gnousdt|296.7125|305.346|293.9001|304.5344|1439.7871999821514|431478.53710152|9570|303.674|0.0692|305.3461|0.2508
BTCUSDT|btcusdt|52130.52|52349.9|51319.49|52319.99|1349.1462588438224|70097214.00888664|54778|52304.05|0.195585|52304.06|0.382863
OMGUSDT|omgusdt|0.7289|0.7296|0.7001|0.719|57322.528537773236|41256.41187089|387|0.7199|927.0705|0.7213|15.48
IMXUSDT|imxusdt|3.3403|3.6455|3.1978|3.5509|614628.1674347905|2038985.0592593|44774|3.5502|80.9182|3.5528|3.4972
W4J4X8Z9|w4j4x8z9|0.0|0.0|0.0|0.0|0.0|0.0|0|0.0|0.0|0.0|0.0
OPUSDT|opusdt|3.8441|4.0247|3.7156|3.8067|1803118.368957389|6973369.65198623|164126|3.8047|3.2429|3.8087|100.0
E9F9X8Z9|e9f9x8z9|0.2376|0.2376|0.2376|0.2376|0.0|0.0|0|0.216|15.0|0.0|0.0
NAVXUSDT|navxusdt|0.13892|0.143573|0.1346|0.136115|67041958.83179141|9299467.084784914|40653|0.135409|788.0754|0.136702|151.572
ETHWUSDT|ethwusdt|2.9302|2.988|2.8584|2.9273|75884.54693855945|221987.30125726|4227|2.9156|328.1677|2.9398|44.1927
OPULUSDT|opulusdt|0.1019|0.1203|0.1019|0.1086|154155.23708805736|16606.03781533|289|0.1076|4028.8694|0.1092|1104.5642
XCURUSDT|xcurusdt|0.03293|0.03338|0.03201|0.03245|3237764.0479724193|106020.51173125|1893|0.03211|934.2881|0.03282|1100.2734
FISUSDT|fisusdt|0.4476|0.4578|0.4386|0.4392|6493.695268523373|2910.05702593|71|0.4392|269.0|0.4441|47.97
BTCUSDC|btcusdc|52126.37|52299.89|51314.07|52286.91|141.619254|7351690.64013786|34040|52277.94|0.003434|52295.03|0.002721
BTCUSDD|btcusdd|52080.11|52454.38|51357.09|52324.72|11.690393|607204.41770901|2251|52293.1|0.128939|52393.34|0.022061
TURTUSDT|turtusdt|0.018832|0.018832|0.017539|0.018077|39440778.67627527|722952.3748433031|15097|0.01802|2400.0|0.018132|4409.116
ELFETH|elfeth|0.00022118|0.00024058|0.00021652|0.00022713|8880.0|2.03072588|37|0.00022571|22.0|0.00023666|231.0
MAPUSDT|mapusdt|0.03051|0.03165|0.0301|0.0307|49871916.85493033|1527062.042346681|21030|0.03054|11861.48|0.03086|389.74
APEUSDT|apeusdt|1.7347|1.9142|1.5545|1.8249|1455217.4204572318|2553091.56830447|36743|1.8239|137.1391|1.8253|109.5812
PONDUSDT|pondusdt|0.021842|0.022204|0.021222|0.021308|125511.8090684314|2719.6633127061|112|0.021167|14897.6819|0.021402|27597.3899
BALUSDT|balusdt|4.2389|4.3121|4.1499|4.2426|87351.68252250807|370892.20038065|8166|4.2392|269.99|4.2456|91.61
EOSUSDD|eosusdd|0.7828|0.8066|0.7741|0.798|273003.8056|215035.46238257|2327|0.7938|74.77|0.7986|913.4
IOTAUSDT|iotausdt|0.274|0.292|0.2705|0.2853|5085673.335051851|1410539.7137515|40191|0.2851|220.7603|0.2857|700.9311
VOXELUSDT|voxelusdt|0.2442|0.2515|0.24|0.2473|2524744.601487875|618152.93005979|13601|0.2473|202.184|0.2495|343.9244
MTLUSDT|mtlusdt|1.632|1.7888|1.6105|1.7577|648373.471817653|1073422.41135251|22887|1.7571|227.5999|1.7581|50.6551
ALTUSDT|altusdt|0.4385|0.5074|0.4344|0.4838|77674060.60058163|35269521.35357884|58205|0.4829|213.2|0.4861|200.0
FRONTUSDT|frontusdt|0.521999|0.542674|0.5208|0.533697|324604.4017967174|171241.6316421297|7975|0.532364|289.6033|0.535|35.0103
EOSUSDT|eosusdt|0.7838|0.8058|0.7755|0.7974|22474802.22834905|17688475.70158233|56679|0.7971|1861.28|0.7981|1630.0263
RYOMAUSDT|ryomausdt|0.000976|0.000976|0.000917|0.000965|61353117.64978296|56628.8590190985|149|0.000962|78164.2905|0.001044|82690.614
PYRUSDT|pyrusdt|6.9928|7.1034|6.7769|6.961|35570.86637470258|247300.69995526|12065|6.9427|21.5304|6.9776|21.5302
MRSUSDT|mrsusdt|1.5638|1.6062|1.5412|1.5696|56456.1508|88041.64094921|2597|1.5472|19.4023|1.5894|27.3699
KMDBTC|kmdbtc|5.77e-06|5.95e-06|5.76e-06|5.95e-06|1468.3661255321358|0.0085156112|11|5.81e-06|391.43|5.92e-06|146.47
GMEEUSDT|gmeeusdt|0.026716|0.0294|0.024966|0.026512|19133182.403527886|522330.0919437245|28078|0.026224|2631.1775|0.0268|13029.656
MXUSDT|mxusdt|2.8309|2.85|2.7629|2.8295|448967.9618719681|1272026.93160137|26391|2.8212|7.64|2.8361|6.33
FANCUSDT|fancusdt|0.0115|0.01166|0.01138|0.0116|6074390.937336504|70097.331307385|3079|0.01153|2604.1666|0.01166|146.4009271012007
SCRTUSDT|scrtusdt|0.4805|0.5475|0.4683|0.5186|139370.00716634034|67669.76209739|2106|0.5131|153.0|0.523|365.2011
SPELLFIREUSDT|spellfireusdt|0.001084|0.0011|0.001016|0.001023|60335219.6800887|63042.1560113632|3453|0.001015|79905.0968|0.001041|43082.194
AMUUSDT|amuusdt|0.02179|0.02335|0.02011|0.02084|110287833.42127813|2382869.84787444|28189|0.02069|1952.79|0.02097|4614.95
ARPAUSDT|arpausdt|0.073147|0.075565|0.065507|0.070457|3895716.7753752815|273041.70248398|11463|0.070287|14211.27|0.070602|2838.98
LOOKSUSDT|looksusdt|0.082|0.0838|0.0791|0.0818|9543841.656290855|781036.01350919|13915|0.0816|14800.0|0.0821|8853.4612
TLOSUSDT|tlosusdt|0.3807|0.3907|0.3293|0.3383|715196.6702787612|262824.36908949|5177|0.3371|267.7373|0.3395|40.4434
CELOUSDT|celousdt|0.7894|0.7921|0.7441|0.7743|2364559.374994832|1830910.24832|44656|0.7738|1153.0823|0.775|17.38
DASHUSDT|dashusdt|29.89|30.78|29.41|30.33|46746.52768104581|1402341.43371574|27403|30.33|1.1036|30.34|1.9236
XDCUSDT|xdcusdt|0.041396|0.0462|0.04089|0.042844|48131549.35486544|2043479.3346311983|19398|0.042457|1625.1737|0.043126|256.6
TCNHUSDT|tcnhusdt|0.12|0.12|0.12|0.12|15099.4946|1812.68982651|3|0.12|62358.6592|0.1207|414.062
ACHBTC|achbtc|4.393e-07|5.3e-07|4.344e-07|4.97e-07|1722943.347110751|0.791905062897|475|4.925e-07|25797.83|4.984e-07|28737.88
TRBUSDT|trbusdt|126.1638|147.0|125.2055|132.2054|3744.7112215108136|494186.25086398|8586|132.0883|13.26|132.4316|1.5123
ACHUSDT|achusdt|0.022947|0.027784|0.022339|0.02588|22354295.88330207|543040.7969363662|11200|0.025834|74794.3156|0.025957|81898.3306
PHAUSDT|phausdt|0.127545|0.133354|0.124601|0.132059|9462815.942831889|1207669.8248460924|26730|0.131852|3183.7105|0.132058|683.1823
ERNUSDT|ernusdt|2.488|2.5912|2.431|2.5803|13554.17073356045|33686.64334007|1716|2.5242|55.8275|2.6482|58.3239
PENDLEUSDT|pendleusdt|2.861|2.9051|2.6317|2.6897|2445708.520181807|6840350.73033185|59767|2.6897|26.4835|2.6923|564.0101
NEXOUSDT|nexousdt|1.1689|1.1786|1.1227|1.1786|433124.91|500307.841258|14187|1.1785|13.44|1.1788|43.99
CUSDUSDT|cusdusdt|0.9957|0.9959|0.9859|0.9949|2182722.1891|2167222.16531258|43961|0.994|118.7084|0.9959|132.9451
PSTAKEUSDT|pstakeusdt|0.0431|0.0611|0.0431|0.0548|4375253.977905933|198477.65768284|7806|0.0541|6237.2404|0.0542|303.1989
GODSUSDT|godsusdt|0.327|0.327|0.311|0.311|4342.09149170252|1387.59494162|35|0.3123|329.0|0.3172|656.9
BTCRUB|btcrub|4999999.8|4999999.8|4999999.8|4999999.8|0.00065|3036.1575206|2|4634132.45|0.00125|4999999.91|0.00975
ACEUSDT|aceusdt|11.1372|11.5132|10.3759|10.7748|103636.37186758354|1131316.06760667|23267|10.7494|2.3441|10.7968|94.5284
NEWUSDT|newusdt|4.058e-05|4.17e-05|3.9e-05|3.948e-05|2711072054.1066675|108932.50550006673|6976|3.902e-05|1768323.9364|3.995e-05|510401.2266
USDJUSDD|usdjusdd|1.1042|1.109|1.1011|1.1063|107066.6044|118254.06673708|1954|1.1048|14.9331|1.1064|15.115
ZILUSDT|zilusdt|0.023679|0.024494|0.023317|0.024332|73115329.62821187|1750776.809359738|43612|0.024321|24694.5361|0.024332|1305.7654
CVPUSDT|cvpusdt|0.4617|0.4644|0.4533|0.4595|500019.4021|230193.1484347|10939|0.4578|326.4471|0.4612|30.0
GALAUSDT|galausdt|0.028069|0.02863|0.027304|0.027967|63812371.3782436|1787903.0769168404|15510|0.027949|35051.02|0.027992|20172.0321
NAKAUSDT|nakausdt|1.9492|1.9703|1.7648|1.9345|3607409.7561600506|7002261.16406296|29744|1.9301|25.11|1.9401|26.8528
USDJUSDT|usdjusdt|1.1055|1.107|1.1016|1.1052|327964.02320991026|362077.23473215|15291|1.104|795.7775|1.1055|110.4298
BBCUSDT|bbcusdt|0.000345|0.00035|0.000331|0.000343|2832870760.3036585|974272.5086409992|8748|0.000339|119258.7766|0.000345|7130.441
KLVUSDT|klvusdt|0.003446|0.003449|0.003327|0.003327|131190490.4964|443743.8859250636|9855|0.003326|6013.2291|0.003331|6004.2029
AZEROUSDT|azerousdt|1.2622|1.4125|1.2616|1.4021|50142.73144475899|66957.92688788|2163|1.3952|18.9965|1.4024|10.371
MKRUSDT|mkrusdt|2181.24|2205.44|2104.56|2131.94|1623.6560331853575|3504322.97764987|45420|2131.22|0.014|2132.8|0.029379
ARUSDT|arusdt|14.5845|15.91|14.1903|15.8859|551934.4503171919|8097518.26211123|158891|15.8612|15.7|15.91|2783.590923947203
FXUSDT|fxusdt|0.152|0.1543|0.1502|0.1502|3416.491646727155|521.22691127|32|0.1502|531.7539|0.1517|72.3993
TRIBEUSDT|tribeusdt|0.2418|0.2524|0.2369|0.2427|133777.8037|32155.38356313|1701|0.2385|397.438|0.2457|160.309
PRQUSDT|prqusdt|0.1631|0.1662|0.1557|0.1612|2939.6593|483.39646037|26|0.1553|444.3013|0.1598|120.5883
KRIPTOUSDT|kriptousdt|0.000112|0.000114|9.1e-05|0.000105|698589653.3814905|70617.1200959594|349|0.000101|255725.7667|0.000105|672308.6056095238
BCHUSDT|bchusdt|269.47|273.51|264.46|268.76|66974.50988032205|18053764.69672831|162469|268.71|0.0446|268.82|0.0446
CGPTUSDT|cgptusdt|0.27668|0.299|0.27586|0.2859|4648024.20676556|1329647.5217797009|24156|0.28511|96.09|0.2867|329.49
ROUTEUSDT|routeusdt|3.8683|3.9103|3.5009|3.5614|2916.5372171456847|10795.29538571|376|3.5479|42.6896|3.5614|4.0123
XVGUSDT|xvgusdt|0.003896|0.004001|0.003816|0.00392|13923813.197798457|54502.3574457078|1703|0.003914|550711.3355|0.003928|550711.3355
MAGEUSDT|mageusdt|0.003075|0.003122|0.003014|0.003122|119820.98242298167|372.537882395|23|0.003014|3532.9484|0.003117|23552.3413
DAOUSDT|daousdt|0.9463|0.9548|0.9214|0.9434|403502.3341169394|380274.66667848|11428|0.9394|21.3928|0.9469|19.8557
SYSUSDT|sysusdt|0.1376|0.1392|0.1346|0.1387|432190.5393967508|59498.00814395|1781|0.1373|2967.2713|0.1402|217.7068
WELLUSDT|wellusdt|0.007323|0.007785|0.0072|0.007233|58986848.71131379|435204.5310300547|9709|0.0072|54242.724|0.007266|4015.2876
EURTUSDT|eurtusdt|1.0749|1.0798|1.0728|1.0782|971647.4149|1045950.78654112|9329|1.0759|10.196|1.0819|115.73
MATICBTC|maticbtc|1.89654e-05|1.934e-05|1.866e-05|1.88986e-05|9491.45|0.180268140308|109|1.87929e-05|81.37|1.90027e-05|42.77
ZKBUSDT|zkbusdt|0.044429|0.045595|0.043583|0.044714|34145084.947689846|1508833.9101509217|17340|0.044495|528.9763|0.044994|399.0356
RINGUSDT|ringusdt|0.004016|0.004332|0.003944|0.003962|392265.0487890884|1587.10384845|80|0.004026|21497.21|0.004185|8400.0
CTXUSDT|ctxusdt|1.7868|1.9154|1.7738|1.8798|17785.7786|32522.83259183|1710|1.8455|37.3882|1.9145|21.8837
MEVUSDT|mevusdt|0.00694|0.006992|0.006416|0.00658|10711494.944601374|71694.8036013365|5672|0.006506|4611.1279|0.006635|5394.6
RATSUSDT|ratsusdt|0.0002734|0.00027501|0.000255|0.00026592|5622034531.503606|1503337.1145126228|15718|0.00026552|7509074.0|0.00026602|3457548.98
OGNUSDT|ognusdt|0.1762|0.1966|0.1727|0.1821|3837721.950621434|688189.19568385|16463|0.182|5032.84|0.1823|313.95
BRWLUSDT|brwlusdt|0.013178|0.013207|0.012469|0.012619|88738155.665|1135580.4163442135|42371|0.0125|16919.3849|0.012737|6817.4585
PROMUSDT|promusdt|10.3972|10.4585|9.835|10.1703|19025.731|193456.87340545|3877|10.1669|31.1526|10.174|2.36
MBXUSDT|mbxusdt|0.7132|0.8567|0.7103|0.7515|1553234.663358198|1130219.16263719|28226|0.7488|116.4982|0.7551|17.6096
APTUSDT|aptusdt|9.9161|10.1543|9.6292|9.9064|2321540.192724813|23154956.53532041|137772|9.9025|20.35|9.9103|129.5966
MICEUSDT|miceusdt|0.013885|0.013935|0.01187|0.012716|67211804.01721647|893630.7483037146|14827|0.012529|2493.3973|0.012897|6331.1697
WEUSDT|weusdt|0.5972|0.6175|0.5821|0.6047|414455.27241588663|244827.29296989|967|0.5929|113.3412|0.6283|129.304
SRTUSDT|srtusdt|2.884e-05|3.072e-05|2.702e-05|3.014e-05|17175742628.3656|496012.8722404509|27513|3.011e-05|331079.4743|3.018e-05|331345.2618
IDUSDT|idusdt|0.6198|0.7075|0.6086|0.6558|1231137.3285510016|787563.06329467|8964|0.6557|140.7775|0.6565|4884.1
LOKAUSDT|lokausdt|0.2779|0.2933|0.275|0.2844|1692220.1278755395|470637.15452958|10385|0.2837|171.2474|0.2852|649.529
METISUSDT|metisusdt|90.4|90.4|84.2341|87.2058|272.55405927667175|23672.59017731|336|86.3497|0.532|87.2058|0.0003
VRUSDT|vrusdt|0.04758845|0.05171763|0.0432|0.04627733|7368389.890503726|356744.04197046283|14601|0.04613944|313.3026|0.04641515|2252.1891
RAINUSDT|rainusdt|0.0010734|0.001242|0.0010677|0.0012388|1020699250.3797903|1133319.693509247|21083|0.0012351|82144.5786|0.0012422|56476.0
APTUSDD|aptusdd|9.9065|10.1472|9.6552|9.9259|5313.3705|52789.60536467|883|9.8892|34.74|9.9489|9.7264
SSXUSDT|ssxusdt|0.014167|0.014908|0.014083|0.014174|80152930.4309|1137895.6263232585|14159|0.014165|20246.4905|0.014188|1834.5983
BEAMXUSDT|beamxusdt|0.035752|0.037497|0.032281|0.03586|23619695.038286828|804774.8667745398|14312|0.034893|2436.0186|0.036773|2846.9587
ADABTC|adabtc|1.198e-05|1.237e-05|1.191e-05|1.211e-05|24107.791216312264|0.2921652378|139|1.209e-05|4462.58|1.212e-05|400.0
IDEXUSDT|idexusdt|0.061|0.0665|0.0595|0.062|2522075.2248248146|154450.72173741|2339|0.062|385.6423|0.0621|6369.7562
EULUSDT|eulusdt|4.525|4.5314|4.1033|4.2122|36946.4853|161410.70801386|3705|4.1797|79.6677|4.2256|0.0123
LUNAUSDT|lunausdt|0.7178|0.7224|0.6966|0.7175|71689.01564399159|51208.4688757|473|0.7169|116.81|0.7172|57.6202
WICCUSDT|wiccusdt|0.003085|0.003297|0.00306|0.003081|17702318.6707|54877.5039881631|1998|0.003081|4528.5514|0.00314|8000.0
LOVEUSDT|loveusdt|0.00076891|0.000769|0.00073177|0.00073654|691289.8731237198|519.6647701750029|34|0.00073654|31678.79|0.00075448|106031.94
PHBUSDT|phbusdt|1.6937|1.7955|1.5682|1.7506|643269.055868613|1070329.2324499|22906|1.7483|97.2296|1.7555|9.1
ONDOUSDT|ondousdt|0.328194|0.363976|0.310523|0.344721|114405120.31068113|38195296.28827425|89718|0.343699|431.4947|0.345566|122.5596
ELAUSDT|elausdt|4.0167|4.0167|3.7374|3.8098|11510.51|44668.864995|1486|3.7866|6.64|3.819|3.13
RABUSDT|rabusdt|0.005192|0.005251|0.0045|0.004691|196491868.20030817|958484.535817704|36049|0.004543|18710.1033|0.004837|13600.2479
OASUSDT|oasusdt|0.131836|0.131836|0.123862|0.124371|10434.860334457255|1331.55585847|51|0.124369|554.8|0.135751|761.67
