gen_name|original_name|bidPrice|bidQty|askPrice|askQty|status|baseAsset|baseAssetPrecision|quoteAsset|quotePrecision|quoteAssetPrecision|baseCommissionPrecision|quoteCommissionPrecision|orderTypes|isSpotTradingAllowed|isMarginTradingAllowed|quoteAmountPrecision|baseSizePrecision|permissions|filters|maxQuoteAmount|makerCommission|takerCommission|quoteAmountPrecisionMarket|maxQuoteAmountMarket|fullName
HEXUSDT|HEXUSDT|0.010150|4876.89|0.010267|4296.17|ENABLED|HEX|2|USDT|6|6|2|6|['LIMIT', 'MARKET', 'LIMIT_MAKER']|False|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|HEX
HIGHUSDT|HIGHUSDT|1.598|2349.983|1.605|1686.534|ENABLED|HIGH|3|USDT|3|3|3|3|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0.001|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|Highstreet
SHIAUSDT|SHIAUSDT|0.05927|588.92|0.05958|381.15|ENABLED|SHIA|2|USDT|5|5|2|5|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|Shiba Saga
APXUSDT|APXUSDT|0.06770|184.26|0.06955|420.15|ENABLED|APX|2|USDT|5|5|2|5|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0.001|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|ApolloX
MIDDLEUSDT|MIDDLEUSDT|0.0000000002016|99206349206.34|0.0000000002700|92571947068.30|ENABLED|MIDDLE|2|USDT|13|13|2|13|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|MiddleLend
XRPBABYUSDT|XRPBABYUSDT|0.0000001934|119783526.67|0.0000002369|266331249.74|ENABLED|XRPBABY|2|USDT|10|10|2|10|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|XRPBABY
TOMBPLUSUSDT|TOMBPLUSUSDT|0.0770|146.93|0.0810|200.94|ENABLED|TOMBPLUS|2|USDT|4|4|2|4|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|Tombplus
INJUSDT|INJUSDT|34.695|736.25|34.696|698.40|ENABLED|INJ|2|USDT|3|3|2|3|['LIMIT', 'MARKET', 'LIMIT_MAKER']|False|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|Injective
MINTIUSDT|MINTIUSDT|0.001911|49712.17|0.003135|7882.44|ENABLED|MINTI|2|USDT|6|6|2|6|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|Minti
FNZUSDT|FNZUSDT|0.002960|0.01|0.002990|2167.22|ENABLED|FNZ|2|USDT|6|6|2|6|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|Fanzee
PCTUSDT|PCTUSDT|0.0000000093|1894191465.83|0.0000000107|10629280382.22|ENABLED|PCT|2|USDT|10|10|2|10|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|Party-Cats
SRTUSDT|SRTUSDT|0.00005476|91862.66|0.00005479|143846.80|ENABLED|SRT|2|USDT|8|8|2|8|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0.0001|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|Smart Reward Token
ONEUSDT|ONEUSDT|0.01668|66089.63|0.01669|171502.55|ENABLED|ONE|2|USDT|5|5|2|5|['LIMIT', 'MARKET', 'LIMIT_MAKER']|False|False|5.000000000000000000|0.001|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|Harmony
AICOREUSDT|AICOREUSDT|0.7219|17.43|0.7598|19.17|ENABLED|AICORE|2|USDT|4|4|2|4|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|AICORE
KSMUSDT|KSMUSDT|45.34|1.4682|45.35|1.6396|ENABLED|KSM|4|USDT|2|2|4|2|['LIMIT', 'MARKET', 'LIMIT_MAKER']|False|False|5.000000000000000000|0.001|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|Kusama
SFARMUSDT|SFARMUSDT|0.2060|468.08|0.2183|431.86|ENABLED|SFARM|2|USDT|4|4|2|4|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|SolFarm
AGIXUSDT|AGIXUSDT|0.31723|16842.25|0.31728|16792.59|ENABLED|AGIX|2|USDT|5|5|2|5|['LIMIT', 'MARKET', 'LIMIT_MAKER']|False|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|SingularityNET
ALEPHUSDT|ALEPHUSDT|0.29937|44.40|0.30193|299.17|ENABLED|ALEPH|2|USDT|5|5|2|5|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|5|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|Alephim
NLINKUSDT|NLINKUSDT|0.0000000000006802|110750147666863|0.0000000000007200|34319828859060|ENABLED|NLINK|0|USDT|16|16|0|16|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|Neuralink
LVNUSDT|LVNUSDT|0.1900|603.52|0.1901|261.69|ENABLED|LVN|2|USDT|4|4|2|4|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|Levana
CROWNUSDT|CROWNUSDT|0.7730|48.89|0.7770|47.91|ENABLED|CROWN|2|USDT|4|4|2|4|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|CROWN
ARCHUSDT|ARCHUSDT|2.265|97.42|2.266|608.02|ENABLED|ARCH|2|USDT|3|3|2|3|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|Archimedes Finance
ZURRUSDT|ZURRUSDT|3.506|5.704|3.564|8.025|ENABLED|ZURR|3|USDT|3|3|3|3|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0.000001|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|ZURRENCY
KSNUSDT|KSNUSDT|0.08186|83.07|0.08319|903.88|ENABLED|KSN|2|USDT|5|5|2|5|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|KISSAN
WNZUSDT|WNZUSDT|0.04993|597.84|0.05100|215.00|ENABLED|WNZ|2|USDT|5|5|2|5|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|Winnerz
SUIUSDT|SUIUSDT|1.8785|707.63|1.8796|950.54|ENABLED|SUI|2|USDT|4|4|2|4|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|SUI
TRVLUSDT|TRVLUSDT|0.04625|288.41|0.04636|0.01|ENABLED|TRVL|2|USDT|5|5|2|5|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0.001|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|TRVL
1MILUSDT|1MILUSDT|0.10421|119.71|0.11091|124.89|ENABLED|1MIL|2|USDT|5|5|2|5|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0.0001|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|1MillionNFTs
CLEOUSDT|CLEOUSDT|0.04453|4791.95|0.04473|4680.67|ENABLED|CLEO|2|USDT|5|5|2|5|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|Cleo Tech
LEVIATANBONKUSDT|LEVIATANBONKUSDT|0.0000003901|205851733.78|0.0000004641|46605228.47|ENABLED|LEVIATANBONK|2|USDT|10|10|2|10|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|Leviatanbonk
WASUSDT|WASUSDT|0.016320|19916.46|0.016420|8394.54|ENABLED|WAS|2|USDT|6|6|2|6|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|Wasder
ORDUSDT|ORDUSDT|0.0000022710|7530986|0.0000024927|22786477|ENABLED|ORD|0|USDT|10|10|0|10|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|ordinex
CQTUSDT|CQTUSDT|0.20190|407.45|0.20640|28.63|ENABLED|CQT|2|USDT|5|5|2|5|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0.0001|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|Covalent
SWOUSDT|SWOUSDT|0.01271|950.74|0.01281|1246.35|ENABLED|SWO|2|USDT|5|5|2|5|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|Sword Magic Token
TYPEUSDT|TYPEUSDT|0.002940|5228.07|0.002960|5228.07|ENABLED|TYPE|2|USDT|6|6|2|6|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|TypeIt
KROMUSDT|KROMUSDT|0.03654|5199.78|0.03735|557.72|ENABLED|KROM|2|USDT|5|5|2|5|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0.01|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|Kromatika
SIMUSDT|SIMUSDT|0.000201|48822.56|0.000231|107800.29|ENABLED|SIM|2|USDT|6|6|2|6|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|SIMU
SNEKUSDT|SNEKUSDT|0.0011112|42865.85|0.0011240|9765.62|ENABLED|SNEK|2|USDT|7|7|2|7|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|SNEK
BLYUSDT|BLYUSDT|0.004625|2697.30|0.004735|6777.25|ENABLED|BLY|2|USDT|6|6|2|6|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|5|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|Blocery
EMPUSDT|EMPUSDT|0.009182|6131.98|0.009840|948.62|ENABLED|EMP|2|USDT|6|6|2|6|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0.01|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|ExportMortosPlatform
SWCHUSDT|SWCHUSDT|0.5318|95.00|0.5323|217.43|ENABLED|SWCH|2|USDT|4|4|2|4|['LIMIT', 'MARKET', 'LIMIT_MAKER']|False|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|SwissCheese
TOKKIUSDT|TOKKIUSDT|0.00944|6355.93|0.01124|3565.12|ENABLED|TOKKI|2|USDT|5|5|2|5|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0.1|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|CRYPTOKKI
WGTUSDT|WGTUSDT|0.02746|61.37|0.02764|1909.61|ENABLED|WGT|2|USDT|5|5|2|5|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|Web3Games.com
ZBUUSDT|ZBUUSDT|3.2252|30.21|3.2300|2030.30|ENABLED|ZBU|2|USDT|4|4|2|4|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|ZEEBU
HAHAUSDT|HAHAUSDT|0.000005377|5319610.01|0.000005988|4841167.14|ENABLED|HAHA|2|USDT|9|9|2|9|['LIMIT', 'MARKET', 'LIMIT_MAKER']|False|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|Hasaki
RBXUSDT|RBXUSDT|0.15676|10000.00|0.15708|9938.52|ENABLED|RBX|2|USDT|5|5|2|5|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|RabbitX
FARMSUSDT|FARMSUSDT|0.049868|871.76|0.049922|409.47|ENABLED|FARMS|2|USDT|6|6|2|6|['LIMIT', 'MARKET', 'LIMIT_MAKER']|False|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|Farmsent
ETHEREUM2USDT|ETHEREUM2USDT|0.00000009577|1514044063.89|0.00000010168|518241086.23|ENABLED|ETHEREUM2|2|USDT|11|11|2|11|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|ETHEREUM2
BABYDOGE2USDT|BABYDOGE2USDT|0.0000000000005219|21085137093696|0.0000000000005471|15458466288243|ENABLED|BABYDOGE2|0|USDT|16|16|0|16|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|BABYDOGE2.0
DRAGONERAUSDT|DRAGONERAUSDT|0.00000939|3617638.01|0.00001203|1541428.46|ENABLED|DRAGONERA|2|USDT|8|8|2|8|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|DragonEra
QDOUSDT|QDOUSDT|0.08060|148.87|0.08171|224.80|ENABLED|QDO|2|USDT|5|5|2|5|['LIMIT', 'MARKET', 'LIMIT_MAKER']|False|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|Qoodo.io
BABYELONUSDT|BABYELONUSDT|0.000000000004401|94019522943780|0.000000000004448|9000000000000|ENABLED|BABYELON|0|USDT|15|15|0|15|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|Baby Elon
FOXIFYUSDT|FOXIFYUSDT|0.5330|19.93|0.5351|45.59|ENABLED|FOXIFY|2|USDT|4|4|2|4|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|Foxify
KABOSUUSDT|KABOSUUSDT|0.000001168|9224698.38|0.000001225|121147558.25|ENABLED|KABOSU|2|USDT|9|9|2|9|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|Kabosu
MEMEMEUSDT|MEMEMEUSDT|0.000004334|1216519.93|0.000004414|134361588.81|ENABLED|MEMEME|2|USDT|9|9|2|9|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|Mememe
DCBUSDT|DCBUSDT|0.05362|264.58|0.05413|1641.38|ENABLED|DCB|2|USDT|5|5|2|5|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|Decubate
RUNEUSDT|RUNEUSDT|5.558|2390.88|5.559|931.20|ENABLED|RUNE|2|USDT|3|3|2|3|['LIMIT', 'MARKET', 'LIMIT_MAKER']|False|False|5.000000000000000000|1|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|THORChain
SOLSUSDT|SOLSUSDT|0.01301|298.20|0.01347|7799.47|ENABLED|SOLS|2|USDT|5|5|2|5|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0.001|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|SOLS
BFTUSDT|BFTUSDT|0.08327|672.59|0.08712|136.63|ENABLED|BFT|2|USDT|5|5|2|5|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0.01|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|Brazil National Fan
WINGUSDT|WINGUSDT|8.92|1688.83|8.93|6.86|ENABLED|WING|2|USDT|2|2|2|2|['LIMIT', 'MARKET', 'LIMIT_MAKER']|False|False|5.000000000000000000|0.0001|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|WING
ZEROUSDT|ZEROUSDT|0.4040|30.92|0.4075|1196.50|ENABLED|ZERO|2|USDT|4|4|2|4|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|ZERO
LFGUSDT|LFGUSDT|0.00025005|103424.18|0.00026292|606439.06|ENABLED|LFG|2|USDT|8|8|2|8|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0.001|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|Gamerse
BABYX2USDT|BABYX2USDT|0.000000000000000726|10000000000000000|0.000000000000000749|31332629609503616|ENABLED|BABYX2|0|USDT|18|18|0|18|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|BabyX 2.0
SOBERUSDT|SOBERUSDT|0.0003400|6980.03|0.0003664|57202.47|ENABLED|SOBER|2|USDT|7|7|2|7|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|Solabrador
UNPUSDT|UNPUSDT|0.05580|0.18|0.05893|890.00|ENABLED|UNP|2|USDT|5|5|2|5|['LIMIT', 'MARKET', 'LIMIT_MAKER']|False|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|Unipoly Coin
XINUUSDT|XINUUSDT|0.00000000000008100|74826446376178|0.00000000000008155|276356316165144|ENABLED|XINU|0|USDT|17|17|0|17|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|X INU
PRNTUSDT|PRNTUSDT|1.0905|73.00|1.1207|17.84|ENABLED|PRNT|2|USDT|4|4|2|4|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|Prime Numbers Labs
HOTUSDT|HOTUSDT|0.002114|4113408.00|0.002115|780916.80|ENABLED|HOT|2|USDT|6|6|2|6|['LIMIT', 'MARKET', 'LIMIT_MAKER']|False|False|5.000000000000000000|0.0001|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|Holo Token
XPBUSDT|XPBUSDT|0.1858|533.14|0.1888|1000.34|ENABLED|XPB|2|USDT|4|4|2|4|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|PowBlocks
COFUSDT|COFUSDT|0.0000003033|313550939.65|0.0000003559|32786885.24|ENABLED|COF|2|USDT|10|10|2|10|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|Espresso Ex
BUPUSDT|BUPUSDT|0.002599|1927.66|0.002918|14100.76|ENABLED|BUP|2|USDT|6|6|2|6|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0.01|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|BuildUp
SCRTUSDT|SCRTUSDT|0.4311|120.00|0.4318|256.39|ENABLED|SCRT|2|USDT|4|4|2|4|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0.0001|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|SCRT
MARSHUSDT|MARSHUSDT|0.12502|259.95|0.12794|442.65|ENABLED|MARSH|2|USDT|5|5|2|5|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0.0001|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|Unmarshal
ASTRAUSDT|ASTRAUSDT|0.003680|3448.60|0.003755|22447.00|ENABLED|ASTRA|2|USDT|6|6|2|6|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|Astra Protocol
NODLUSDT|NODLUSDT|0.007082|1801.82|0.007131|1448.65|ENABLED|NODL|2|USDT|6|6|2|6|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0.01|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|Nodle
VRUSDT|VRUSDT|0.05232|175.14|0.05333|191.82|ENABLED|VR|2|USDT|5|5|2|5|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|Victoria VR
SERUSDT|SERUSDT|0.0036743|8417.67|0.0039352|5580.44|ENABLED|SER|2|USDT|7|7|2|7|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0.01|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|Secretum
WOMUSDT|WOMUSDT|0.03076|1040.18|0.03109|0.01|ENABLED|WOM|2|USDT|5|5|2|5|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0.01|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|Wombat Exchange
CRAZYDAVEUSDT|CRAZYDAVEUSDT|0.0190|4057.34|0.0216|444.84|ENABLED|CRAZYDAVE|2|USDT|4|4|2|4|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|Crazy Dave
ORDI2USDT|ORDI2USDT|0.0000000000001461|101604735749208|0.0000000000001577|68399452804377|ENABLED|ORDI2|0|USDT|16|16|0|16|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|ORDI 2.0
STARLUSDT|STARLUSDT|0.0000030613|7195906643.69|0.0000030717|331332916.03|ENABLED|STARL|2|USDT|10|10|2|10|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0.001|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|StarLink
SOLS1USDT|SOLS1USDT|1.552|57.70|1.565|10.65|ENABLED|SOLS1|2|USDT|3|3|2|3|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|SOLS
OPULUSDT|OPULUSDT|0.10088|142.54|0.10164|2450.89|ENABLED|OPUL|2|USDT|5|5|2|5|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0.01|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|Opulous
PUMPITUSDT|PUMPITUSDT|0.0000831|842358.59|0.0001007|89518.06|ENABLED|PUMPIT|2|USDT|7|7|2|7|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|Pump It Up
TRXUSDT|TRXUSDT|0.13004|263648.67|0.13005|70950.73|ENABLED|TRX|2|USDT|5|5|2|5|['LIMIT', 'MARKET', 'LIMIT_MAKER']|False|False|5.000000000000000000|1|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|Tron
CVXUSDT|CVXUSDT|3.546|43.06|3.553|196.73|ENABLED|CVX|2|USDT|3|3|2|3|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0.1|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|Convex Finance
BBIUSDT|BBIUSDT|0.0001256|159235.66|0.0002698|2547713.91|ENABLED|BBI|2|USDT|7|7|2|7|['LIMIT', 'MARKET', 'LIMIT_MAKER']|True|False|5.000000000000000000|0|['SPOT']|[]|2000000.000000000000000000|0|0|5.000000000000000000|100000.000000000000000000|BNBIT Token
